phase,dataset,source_role,purpose,operation,subject_id,recording_id,path
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_45,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_46,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_47,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_48,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_49,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_50,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_51,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_52,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_53,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_54,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_55,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_56,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_57,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_58,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_59,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_60,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_61,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_62,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_63,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_64,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_65,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_66,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_67,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_70,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_71,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_72,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_73,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_74,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_75,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_76,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_77,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_80,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_81,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_82,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C4.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_00,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_01,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_02,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_03,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_04,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_05,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_06,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_07,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_08,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_09,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_10,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_11,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_12,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_13,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_14,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_15,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_16,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_17,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_18,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_19,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_20,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_21,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_22,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_23,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_24,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_25,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_26,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_27,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_28,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_29,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_30,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_31,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_32,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_33,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_34,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_35,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_36,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_37,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_38,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_40,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_41,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_42,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_43,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_44,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_45,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_46,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_47,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_48,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_49,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_50,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_51,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_52,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_53,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_54,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_55,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_56,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_57,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_58,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_59,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_60,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_61,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_62,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_63,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_64,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_65,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_66,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_67,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_70,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_71,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_72,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_73,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_74,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_75,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_76,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_77,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_80,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_81,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,sleep_edf_sc,COMPLETE_TARGET,evaluation_inference,evaluation_inference,SC_82,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_17/C5.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I006,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C0.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I017,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C0.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I021,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C0.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I022,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C0.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I029,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C0.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I034,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C0.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I036,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C0.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I038,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C0.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I045,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C0.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I049,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C0.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I061,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C0.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I062,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C0.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I065,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C0.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I084,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C0.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I094,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C0.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I006,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C1.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I017,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C1.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I021,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C1.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I022,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C1.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I029,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C1.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I034,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C1.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I036,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C1.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I038,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C1.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I045,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C1.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I049,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C1.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I061,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C1.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I062,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C1.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I065,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C1.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I084,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C1.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I094,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C1.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I006,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C2.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I017,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C2.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I021,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C2.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I022,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C2.npz
PHASE_B,isruc_s1,TEST,evaluation_inference,evaluation_inference,I029,ALL,artifacts/predictions/b0/D2_ISRUC_TO_SLEEPEDF/seed_42/C2.npz
